transactionId,fanId,matchId,numberOfTickets,totalAmount,status,mechanism,createdAt,durationMs
TXN00003999,FAN_SIM_998,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,31
TXN00003966,FAN_SIM_965,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,92
TXN00003963,FAN_SIM_962,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,92
TXN00003975,FAN_SIM_974,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,90
TXN00003972,FAN_SIM_971,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,94
TXN00003971,FAN_SIM_970,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,59
TXN00003964,FAN_SIM_963,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,95
TXN00003954,FAN_SIM_953,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,97
TXN00003969,FAN_SIM_968,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,108
TXN00003953,FAN_SIM_952,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,109
TXN00003949,FAN_SIM_948,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,110
TXN00003979,FAN_SIM_978,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,59
TXN00003970,FAN_SIM_969,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,109
TXN00003961,FAN_SIM_960,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,110
TXN00003974,FAN_SIM_973,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,110
TXN00003982,FAN_SIM_981,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003986,FAN_SIM_985,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,53
TXN00003988,FAN_SIM_987,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,53
TXN00003998,FAN_SIM_997,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,51
TXN00003980,FAN_SIM_979,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003024,FAN_SIM_43,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2385
TXN00003985,FAN_SIM_984,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,57
TXN00003991,FAN_SIM_990,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,53
TXN00003996,FAN_SIM_995,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,53
TXN00004000,FAN_SIM_999,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,55
TXN00003983,FAN_SIM_982,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,62
TXN00003997,FAN_SIM_996,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,56
TXN00003989,FAN_SIM_988,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,60
TXN00003045,FAN_SIM_45,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2395
TXN00003984,FAN_SIM_983,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,70
TXN00003995,FAN_SIM_994,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,66
TXN00003994,FAN_SIM_993,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,68
TXN00003978,FAN_SIM_977,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,81
TXN00003038,FAN_SIM_15,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2402
TXN00003992,FAN_SIM_991,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,69
TXN00003028,FAN_SIM_50,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2414
TXN00003009,FAN_SIM_31,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2428
TXN00003064,FAN_SIM_63,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2436
TXN00003033,FAN_SIM_60,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2451
TXN00003001,FAN_SIM_0,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2465
TXN00003016,FAN_SIM_14,MATCH002,1,500000,FAILED,OPTIMISTIC,2026-07-19 04:51:09,2475
